tile_treetrunk: .word 16, 16
.byte 170,18,98,98,18,98,98,98,18,18,18,116,116,98,116,116,
171,171,18,18,98,98,18,98,98,98,18,18,18,18,18,116,
171,171,171,18,98,18,98,98,98,98,98,98,98,18,18,18,
171,171,171,18,18,18,98,98,98,98,18,98,98,98,98,98,
171,171,171,97,98,18,98,98,98,18,98,98,98,18,98,98,
171,171,97,98,98,98,18,18,98,18,98,98,18,18,98,98,
171,97,98,98,98,98,18,18,18,18,18,98,18,18,18,98,
171,97,98,98,98,18,18,18,18,18,18,18,82,18,18,98,
171,97,98,98,98,18,18,18,18,18,18,18,82,91,91,18,
171,97,98,98,98,18,18,18,18,18,18,18,82,91,91,91,
171,97,98,98,98,98,18,18,18,18,18,18,18,82,91,91,
171,170,97,98,98,98,98,18,18,18,18,18,18,18,82,82,
171,171,170,97,98,98,98,98,98,18,18,18,18,18,18,18,
171,171,171,170,97,97,98,98,98,98,98,18,18,18,18,18,
171,171,171,171,171,170,97,97,97,98,98,98,98,98,98,98,
171,171,171,171,171,171,171,170,170,97,97,97,98,98,98,98,


