tile_labwall: .word 16, 16
.byte 91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,
173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,
82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,
101,101,18,18,101,101,18,18,101,101,18,18,101,101,18,18,
101,101,18,18,101,101,18,18,101,101,18,18,101,101,18,18,
101,101,18,18,101,101,18,18,101,101,18,18,101,101,18,18,


