oak_n1: .word 16, 20
.byte 199,199,199,199,199,199,199,199,199,91,18,18,18,199,199,199,
199,199,199,199,199,18,18,18,18,91,109,109,109,18,199,199,
199,199,199,18,18,91,109,109,109,109,109,109,91,18,18,199,
199,199,18,18,109,109,109,109,109,109,109,109,109,91,18,199,
199,199,18,91,109,109,109,109,109,109,109,109,91,18,199,199,
199,199,18,91,109,109,109,109,109,109,109,109,91,18,199,199,
199,199,18,91,91,109,109,109,109,109,109,91,91,18,199,199,
199,0,102,91,91,91,91,91,91,91,91,91,91,102,0,199,
199,0,102,91,91,91,91,91,91,91,91,91,91,102,0,199,
199,199,0,0,91,91,91,91,91,91,91,91,0,0,199,199,
199,199,199,0,18,18,91,91,91,91,18,18,0,199,199,199,
199,199,0,255,0,0,18,18,18,18,0,0,255,0,199,199,
199,82,237,255,255,164,237,237,237,237,164,255,255,237,82,199,
199,82,102,237,82,237,164,164,164,164,237,82,237,102,82,199,
199,83,102,164,82,255,255,255,255,255,255,82,164,102,83,199,
199,199,83,82,164,255,255,255,255,255,255,164,82,83,199,199,
199,199,199,82,237,237,255,255,255,255,237,237,82,199,199,199,
199,199,199,0,83,237,237,237,237,237,237,83,0,199,199,199,
199,199,199,0,91,91,0,82,82,0,91,91,0,199,199,199,
199,199,199,199,0,0,199,199,199,199,0,0,199,199,199,199,


