hero_e2: .word 16, 20
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,11,11,11,11,11,11,11,11,199,199,199,199,
199,199,199,11,85,95,95,95,95,95,95,85,11,199,199,199,
199,199,11,85,95,95,95,95,95,95,95,95,11,199,199,199,
199,11,11,246,95,95,95,95,95,95,95,95,85,11,199,199,
0,246,11,246,85,95,95,95,95,95,95,85,85,11,199,199,
0,246,85,173,85,85,85,85,85,85,85,85,85,11,199,199,
0,246,173,85,85,85,85,85,85,85,85,85,11,0,199,199,
199,0,173,173,173,85,85,85,85,85,11,11,83,0,199,199,
199,199,83,82,11,11,11,11,11,11,83,83,83,0,199,199,
199,199,83,102,102,0,102,102,83,175,102,83,0,199,199,199,
199,199,199,83,175,83,175,102,102,175,102,0,199,199,199,199,
199,199,199,199,83,102,102,102,102,83,83,101,0,199,199,199,
199,199,199,199,11,83,83,0,82,82,101,119,119,0,199,199,
199,199,199,199,11,85,85,82,82,175,175,83,83,0,199,199,
199,199,199,199,0,0,85,0,82,102,102,83,101,0,199,199,
199,199,199,0,82,0,0,163,0,0,83,83,0,199,199,199,
199,199,199,0,0,85,82,0,0,0,0,0,199,199,199,199,
199,199,199,199,0,0,0,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,


